campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
25416,2024-06-28,12,2,600,402,103.56,16,330
25419,2024-06-28,58,1,603,402,149.19,37,646
25421,2024-06-27,64,5,600,403,88.84,13,243
25432,2024-06-29,52,14,600,403,71.82,10,269
25439,2024-06-11,11,7,600,403,65.13,15,162
25448,2024-06-21,78,14,602,402,82.35,49,2912
25451,2024-06-24,26,4,604,401,105.95,17,2247
25453,2024-06-12,90,10,604,402,130.19,45,9461
25467,2024-06-26,66,15,603,400,103.19,28,4120
25468,2024-06-19,99,9,600,400,65.83,22,135
25512,2024-06-23,73,5,603,400,154.02,26,9480
25522,2024-06-22,47,8,603,402,167.13,45,5083
25537,2024-06-15,48,14,600,402,92.71,5,161
25560,2024-06-11,53,12,600,401,116.06,9,160
25563,2024-06-02,73,11,602,403,144.74,48,7047
25572,2024-06-22,36,5,600,401,70.6,21,338
25582,2024-06-15,87,13,600,403,122.41,20,179
25586,2024-06-03,53,14,600,403,91.98,15,170
25588,2024-06-16,91,15,602,401,75.21,33,4447
25602,2024-06-08,99,15,602,402,60.34,42,8552
25618,2024-06-04,97,6,603,400,189.26,47,5543
25634,2024-06-14,55,3,602,402,148.83,50,1670
25636,2024-06-09,15,6,602,401,152.04,16,1121
25637,2024-06-19,28,13,600,401,107.12,17,327
25646,2024-06-05,97,11,600,403,103.33,11,289
25655,2024-06-24,82,4,600,400,130.49,21,246
25658,2024-06-12,56,3,600,402,50.59,5,129
25665,2024-06-04,27,8,603,401,74.89,50,2634
25668,2024-06-12,80,11,602,402,173.07,55,6459
25669,2024-06-28,32,9,604,403,134.26,43,403
25675,2024-06-04,2,15,602,400,159.86,13,5340
25690,2024-06-09,73,2,600,400,152.34,6,206
25696,2024-06-07,67,1,603,400,116.4,31,2439
25702,2024-06-10,65,4,600,400,107.0,20,152
25703,2024-06-15,38,1,602,403,51.49,30,3856
25707,2024-06-15,56,13,600,400,62.82,20,350
25709,2024-06-06,13,6,603,402,157.18,38,1892
25728,2024-06-04,92,6,603,402,168.84,12,4122
25730,2024-06-09,24,8,600,402,152.32,7,360
25734,2024-06-19,14,8,604,401,120.95,45,7316
25739,2024-06-19,53,5,600,401,107.31,6,228
25748,2024-06-23,48,13,604,400,114.9,52,7125
25753,2024-06-17,93,7,603,400,173.06,17,3966
25764,2024-06-14,35,8,603,403,130.13,36,7327
25778,2024-06-04,57,13,600,403,71.01,6,200
25800,2024-06-18,44,9,600,401,78.79,11,149
25801,2024-06-01,27,6,600,400,102.96,21,342
25804,2024-06-03,80,13,600,402,168.24,10,322
25818,2024-06-24,97,8,600,401,103.28,16,156
25866,2024-06-24,56,2,600,403,177.82,14,191
25875,2024-06-15,73,1,602,401,109.88,19,7267
25884,2024-06-03,66,2,603,400,78.08,55,2023
25896,2024-06-29,68,15,600,400,129.35,14,242
25898,2024-06-26,97,14,603,400,88.35,23,3849
25899,2024-06-09,38,6,600,403,161.6,19,236
25907,2024-06-19,99,6,603,403,91.9,38,4971
25914,2024-06-02,86,15,600,401,53.45,10,273
25924,2024-06-24,75,9,602,403,186.08,47,6754
25933,2024-06-24,65,14,600,403,118.69,11,197
25938,2024-06-09,82,13,600,400,56.91,7,222
25940,2024-06-12,32,13,600,400,117.17,21,264
25944,2024-06-29,76,11,600,400,167.68,13,298
25949,2024-06-29,35,14,604,403,96.18,55,1732
25950,2024-06-18,99,9,602,401,98.89,50,1808
25956,2024-06-06,23,10,600,402,162.82,21,327
25960,2024-06-07,90,9,602,403,84.37,44,2853
25963,2024-06-20,59,8,600,402,120.07,23,247
25971,2024-06-26,54,6,602,400,115.22,38,2366
25977,2024-06-01,62,10,600,403,165.3,6,138
25988,2024-06-14,64,5,600,402,133.71,15,132
25990,2024-06-02,83,13,604,402,75.04,36,5990
25993,2024-06-16,75,7,600,403,101.89,10,313
25994,2024-06-24,19,5,600,400,55.05,16,263
25997,2024-06-26,22,14,602,402,85.33,43,3692
26002,2024-06-04,10,14,600,403,132.35,19,196
26005,2024-06-17,38,6,600,403,178.72,5,324
26008,2024-06-20,23,7,603,402,125.99,54,6152
26012,2024-06-21,23,14,600,403,143.76,18,345
26013,2024-06-22,83,12,603,401,86.96,34,6851
26020,2024-06-19,92,15,600,402,148.52,12,160
26029,2024-06-11,61,15,600,403,88.2,14,287
26032,2024-06-02,43,5,604,401,165.37,36,9397
26045,2024-06-09,78,3,600,401,181.7,23,218
26049,2024-06-09,6,13,600,400,169.65,10,257
26052,2024-06-05,10,14,600,403,142.36,10,194
26055,2024-06-13,51,10,602,401,127.81,34,6136
26059,2024-06-16,93,2,600,401,182.9,23,164
26068,2024-06-18,32,7,603,402,128.38,32,6397
26081,2024-06-26,18,3,600,402,134.27,10,358
26084,2024-06-01,68,5,602,400,83.64,27,9359
26089,2024-06-14,82,3,600,401,93.5,10,150
26108,2024-06-27,14,2,602,400,153.71,37,1981
26114,2024-06-11,80,10,604,400,74.01,28,6979
26115,2024-06-16,82,7,600,402,182.86,9,138
26124,2024-06-28,45,9,604,403,73.18,34,3949
26125,2024-06-09,80,9,600,401,122.55,10,122
26128,2024-06-15,98,15,603,402,86.12,29,9268
26131,2024-06-10,79,5,602,400,55.83,14,7988
26137,2024-06-29,60,3,603,403,136.71,45,8440
26159,2024-06-15,81,4,600,402,118.59,18,294
26163,2024-06-23,20,13,603,400,84.03,19,885
26169,2024-06-21,40,7,600,403,74.99,22,322
26180,2024-06-19,78,5,603,402,127.51,42,2001
26205,2024-06-18,25,11,602,403,95.49,38,5552
26206,2024-06-16,87,9,603,401,182.97,35,8625
26211,2024-06-28,99,13,600,400,78.41,12,203
26220,2024-06-22,67,10,600,403,147.95,6,244
26224,2024-06-26,97,9,603,402,173.45,25,3729
26232,2024-06-12,70,15,600,402,166.72,15,196
26242,2024-06-25,60,9,600,400,137.57,9,225
26248,2024-06-01,48,15,600,401,99.76,20,177
26250,2024-06-15,99,13,604,400,182.53,43,4811
26251,2024-06-10,55,15,602,400,109.81,24,8723
26276,2024-06-21,60,10,602,401,158.72,48,3761
26283,2024-06-02,70,5,604,403,64.23,17,4374
26307,2024-06-07,86,9,600,400,103.38,21,263
26311,2024-06-13,88,2,600,403,89.73,20,328
26322,2024-06-14,78,8,600,402,50.01,18,131
26331,2024-06-29,10,11,603,402,75.76,42,5960
26333,2024-06-27,44,5,602,402,183.05,45,5317
26341,2024-06-24,15,5,600,402,60.82,23,182
26343,2024-06-16,37,15,600,401,164.26,11,354
26364,2024-06-29,59,7,600,402,147.0,16,344
26368,2024-06-05,44,5,600,401,171.31,14,318
26371,2024-06-13,51,2,603,400,130.79,42,8811
26373,2024-06-25,89,9,602,402,113.43,49,612
26380,2024-06-16,50,3,603,401,130.33,54,1910
26394,2024-06-25,13,5,602,400,52.75,45,9977
26396,2024-06-03,91,1,600,400,83.79,19,194
26402,2024-06-09,84,15,602,401,157.93,15,4715
26407,2024-06-17,87,1,600,403,156.52,16,171
26424,2024-06-03,19,12,600,400,167.42,9,191
26425,2024-06-29,73,7,602,403,51.72,27,8907
26426,2024-06-05,8,1,602,403,174.47,37,6525
26440,2024-07-20,33,5,600,403,77.88,23,180
26443,2024-07-01,89,10,600,402,62.99,7,135
26448,2024-07-21,49,5,600,402,64.85,6,235
26450,2024-07-12,1,6,604,401,89.18,41,6459
26452,2024-07-17,29,9,600,401,115.68,8,134
26475,2024-07-27,40,13,600,403,122.88,8,129
26476,2024-07-22,61,8,600,403,181.78,11,168
26489,2024-07-14,52,12,600,402,56.68,16,232
26494,2024-07-16,62,8,600,401,148.17,20,190
26498,2024-07-16,51,6,602,403,164.27,14,9720
26500,2024-07-20,83,9,604,402,84.2,37,9255
26509,2024-07-01,70,2,604,401,86.31,13,3415
26511,2024-07-07,57,3,604,401,85.65,29,821
26518,2024-07-13,18,9,602,403,151.7,41,1891
26525,2024-07-21,53,2,600,401,94.87,18,284
26536,2024-07-12,15,11,602,400,185.93,29,9411
26544,2024-07-20,60,2,603,402,105.5,28,2362
26548,2024-07-01,26,15,602,401,177.22,41,1322
26550,2024-07-19,33,9,600,402,119.31,12,332
26552,2024-07-03,94,11,604,403,175.89,25,2205
26561,2024-07-01,28,7,602,401,179.92,55,3489
26564,2024-07-17,95,13,602,403,61.06,30,6898
26573,2024-07-22,98,3,602,401,123.06,42,4424
26575,2024-07-03,56,4,603,403,163.59,23,3146
26576,2024-07-06,8,6,603,400,180.82,44,8956
26578,2024-07-29,20,13,600,400,53.78,22,310
26581,2024-07-12,56,13,603,400,110.15,51,9078
26582,2024-07-12,60,11,600,402,65.91,15,256
26594,2024-07-13,88,4,600,402,105.53,19,290
26596,2024-07-05,1,10,600,403,128.08,11,229
26597,2024-07-02,97,8,604,403,119.53,27,8308
26605,2024-07-28,45,3,600,400,142.5,23,129
26608,2024-07-11,85,13,600,400,122.11,20,267
26617,2024-07-15,85,4,600,401,146.84,14,265
26620,2024-07-22,2,12,600,400,117.85,15,355
26630,2024-07-09,24,13,602,403,110.65,32,5595
26631,2024-07-09,7,11,603,400,66.52,51,9299
26632,2024-07-22,30,2,600,401,53.43,16,268
26639,2024-07-21,99,8,603,403,108.61,29,5871
26641,2024-07-13,26,11,600,402,170.32,14,245
26643,2024-07-28,77,9,602,400,52.94,47,699
26652,2024-07-21,97,11,604,403,65.83,32,5093
26654,2024-07-06,97,13,600,400,121.08,17,296
26659,2024-07-21,55,13,604,402,112.49,24,1530
26681,2024-07-18,5,9,602,400,178.1,51,4608
26692,2024-07-17,9,1,603,401,73.08,35,7368
26699,2024-07-06,78,7,603,401,75.78,20,6161
26708,2024-07-29,10,2,604,402,95.94,36,8483
26714,2024-07-15,64,2,603,402,55.18,13,2041
26718,2024-07-08,85,3,602,401,179.28,34,8726
26719,2024-07-28,38,12,603,403,89.92,37,4113
26736,2024-07-24,37,9,603,400,170.21,49,4160
26740,2024-07-11,23,13,604,402,190.44,34,3771
26749,2024-07-04,57,8,600,400,72.23,17,146
26753,2024-07-22,55,10,602,400,173.8,41,7331
26758,2024-07-08,36,12,602,401,114.01,13,6368
26763,2024-07-22,80,5,600,401,134.94,12,142
26791,2024-07-12,85,5,600,403,116.31,20,343
26792,2024-07-26,92,8,604,403,67.03,36,2917
26793,2024-07-06,51,14,600,403,71.31,7,344
26808,2024-07-20,32,14,600,403,113.64,10,313
26811,2024-07-17,31,4,600,403,135.41,15,271
26814,2024-07-04,62,9,603,400,181.13,45,3936
26816,2024-07-14,10,14,603,401,165.81,19,4590
26825,2024-07-06,57,4,604,400,179.33,45,3953
26829,2024-07-04,8,11,603,402,186.77,40,1339
26832,2024-07-27,6,11,604,403,90.53,25,1477
26835,2024-07-28,60,9,600,402,124.93,19,307
26839,2024-07-27,15,13,600,403,162.54,19,247
26844,2024-07-10,22,5,600,403,111.92,12,291
26848,2024-07-18,1,2,600,401,151.51,7,182
26855,2024-07-05,7,7,600,403,171.44,18,329
26861,2024-07-02,62,8,600,402,149.73,18,189
26866,2024-07-25,56,11,600,401,176.47,22,325
26871,2024-07-19,4,1,603,401,166.03,55,1104
26884,2024-07-13,55,9,600,401,75.98,16,254
26891,2024-07-14,60,1,602,403,138.63,43,5747
26892,2024-07-05,86,2,603,403,145.58,21,2270
26893,2024-07-15,71,5,603,403,74.32,55,5005
26899,2024-07-12,81,13,600,401,187.84,13,277
26902,2024-07-27,22,14,600,403,105.57,8,238
26927,2024-07-22,48,14,603,402,147.98,53,6323
26929,2024-07-19,88,9,600,401,161.18,13,142
26932,2024-07-23,23,10,602,402,128.24,55,3558
26944,2024-07-11,86,15,603,402,86.22,33,8677
26953,2024-07-17,93,8,600,402,125.74,5,141
26954,2024-07-28,96,12,603,401,119.43,14,9010
26956,2024-07-03,32,10,602,401,138.7,15,6826
26957,2024-07-13,87,6,600,400,87.2,12,360
26966,2024-07-21,2,4,602,403,55.05,51,1466
26969,2024-07-10,70,12,600,402,66.04,23,191
26972,2024-07-02,58,8,603,400,101.46,31,7659
26979,2024-07-04,66,14,600,401,135.5,9,353
26982,2024-07-12,53,11,600,402,170.23,13,228
26990,2024-07-24,16,13,600,401,152.22,11,190
27013,2024-07-15,30,15,600,401,97.62,9,282
27019,2024-07-12,8,7,602,400,60.93,20,5375
27042,2024-07-29,20,8,600,400,181.67,5,332
27047,2024-07-18,72,9,600,402,106.91,15,345
27055,2024-07-23,24,13,604,400,52.04,33,5238
27059,2024-07-01,31,4,603,402,184.75,16,5618
27065,2024-07-07,31,14,600,403,62.53,16,192
27076,2024-07-02,72,12,600,403,186.17,16,244
27080,2024-07-16,20,11,603,400,83.7,40,4230
27081,2024-07-03,31,4,600,400,122.21,17,192
27090,2024-07-24,73,12,600,403,190.26,13,306
27091,2024-07-05,90,6,600,403,181.45,22,317
27098,2024-07-13,71,14,603,402,144.99,35,2524
27102,2024-07-10,78,9,600,401,64.34,19,132
27116,2024-07-28,30,12,600,403,105.67,10,145
27122,2024-07-23,10,8,602,401,93.82,40,127
27130,2024-07-07,36,14,600,400,98.43,7,201
27144,2024-07-02,28,4,600,401,61.79,11,163
27147,2024-07-13,77,15,603,403,147.33,33,2395
27155,2024-07-18,50,10,600,403,154.64,8,272
27164,2024-07-07,63,2,600,400,122.57,7,121
27165,2024-07-22,22,13,603,400,134.32,41,6822
27166,2024-07-23,69,11,603,402,142.12,28,2970
27168,2024-07-17,45,13,600,401,125.47,11,208
27174,2024-07-01,34,13,600,402,180.75,7,319
27176,2024-07-06,89,4,600,402,161.05,20,218
27179,2024-07-03,20,9,600,400,169.8,22,265
27202,2024-07-16,60,12,602,400,177.33,26,2161
27217,2024-07-23,55,2,604,402,133.92,51,8294
27220,2024-07-15,55,14,600,403,107.96,15,257
27222,2024-07-24,85,11,603,403,181.12,36,9694
27238,2024-07-06,22,12,600,400,147.25,22,330
27239,2024-07-21,99,13,604,403,113.28,21,3066
27245,2024-07-19,53,7,600,403,170.96,8,335
27255,2024-07-07,31,6,600,400,181.03,21,159
27262,2024-07-26,41,6,602,400,75.72,52,4193
27263,2024-07-12,45,12,603,403,72.98,24,4278
27265,2024-07-07,51,10,604,402,53.58,29,4035
27275,2024-07-12,45,14,602,403,171.81,52,976
27277,2024-07-13,24,10,600,403,156.13,11,198
27282,2024-07-13,68,10,600,402,117.89,11,258
27284,2024-07-29,34,8,600,402,167.21,21,228
27287,2024-07-04,81,8,600,403,88.95,21,211
27292,2024-07-14,31,7,603,401,170.34,35,2980
27294,2024-07-04,11,1,604,402,137.14,33,7565
27304,2024-07-28,37,15,602,400,121.44,35,929
27310,2024-07-10,4,7,600,403,173.36,11,162
27313,2024-07-21,11,10,603,400,73.53,47,1326
27315,2024-07-25,66,3,600,403,55.7,10,280
27317,2024-07-10,20,12,600,400,123.45,10,212
27331,2024-07-13,33,9,600,401,183.63,20,250
27332,2024-07-09,79,4,600,403,105.99,14,237
27333,2024-07-16,57,6,600,401,166.08,16,302
27337,2024-07-24,4,6,604,401,82.72,38,8169
27347,2024-07-05,40,3,600,400,135.57,17,318
27352,2024-07-04,57,4,602,403,76.81,34,7613
27358,2024-07-14,46,6,602,401,168.0,17,1112
27362,2024-07-26,8,6,602,400,135.62,44,5581
27368,2024-07-20,19,7,603,402,59.69,30,3642
27370,2024-07-05,60,14,603,401,169.28,24,6365
27376,2024-07-03,22,13,600,400,90.79,5,276
27382,2024-07-26,77,4,600,402,53.0,18,354
27384,2024-07-26,96,7,602,403,159.7,42,4058
27393,2024-07-22,55,5,600,403,100.08,22,258
27402,2024-07-16,100,11,600,400,119.39,8,175
27408,2024-07-26,23,14,600,401,169.48,10,359
27411,2024-07-13,65,7,602,403,169.3,36,3069
27419,2024-07-22,19,9,600,402,168.28,12,237
27420,2024-07-29,92,12,600,403,51.24,13,317
27434,2024-07-12,78,13,602,403,186.87,54,4636
27438,2024-07-02,40,10,600,402,106.05,8,294
27440,2024-07-20,6,13,602,403,156.44,38,997
27441,2024-07-14,100,15,603,401,138.83,14,6260
27447,2024-07-11,87,8,603,401,167.73,46,3817
27453,2024-07-14,1,15,600,400,156.31,18,151
27455,2024-07-10,39,14,604,400,124.67,17,3278
27458,2024-07-02,75,9,604,400,108.59,35,8778
27459,2024-07-13,42,8,602,401,123.17,47,2161
27464,2024-07-04,15,11,602,401,140.72,17,2282
27482,2024-07-15,42,9,600,402,161.33,23,120
27484,2024-07-01,84,3,600,400,181.63,22,184
27488,2024-07-22,10,14,602,400,172.17,14,8754
27492,2024-07-15,4,15,600,402,87.4,5,273
27495,2024-07-13,73,11,600,401,145.59,15,339
27502,2024-07-03,100,3,604,400,183.45,48,2578
27505,2024-07-26,13,15,600,401,126.09,19,220
27520,2024-07-14,1,10,600,400,82.4,19,167
27523,2024-07-21,4,11,600,400,127.19,15,296
27533,2024-07-22,43,7,600,403,163.14,18,253
27538,2024-07-27,39,6,603,402,108.25,16,9067
27543,2024-07-04,85,13,603,401,77.48,25,8482
27550,2024-07-24,9,7,603,402,152.55,31,9077
27551,2024-07-22,91,8,602,402,177.55,30,7987
27554,2024-07-06,24,9,600,403,64.46,5,168
27559,2024-07-07,69,10,600,401,79.83,21,276
27563,2024-07-27,72,7,600,400,123.4,22,121
27572,2024-07-10,11,6,602,402,103.75,12,4590
27573,2024-07-29,66,8,603,402,90.62,46,4743
27574,2024-07-01,84,7,602,401,116.65,26,5908
27576,2024-07-22,81,5,600,402,167.54,7,229
27585,2024-07-28,11,8,600,403,55.6,22,307
27597,2024-07-07,54,13,602,401,158.95,42,473
27600,2024-07-13,56,1,600,402,101.32,11,169
27604,2024-07-04,69,2,600,400,98.77,13,297
27610,2024-07-14,65,8,603,400,98.71,13,1201
27628,2024-07-25,82,5,602,402,101.83,22,2574
27634,2024-07-27,75,12,602,401,189.91,50,9441
27636,2024-07-18,39,4,604,403,131.52,39,1409
27641,2024-07-04,85,2,600,400,99.64,9,264
27647,2024-07-18,22,4,600,400,112.47,22,134
27648,2024-07-25,83,8,603,402,97.29,40,1805
27650,2024-07-15,79,6,600,400,99.4,19,213
27652,2024-07-21,39,14,603,403,121.24,32,5015
27653,2024-07-02,66,3,604,402,130.01,45,618
27656,2024-07-09,88,6,600,402,159.35,23,146
27663,2024-07-26,79,13,604,401,50.34,31,974
27665,2024-07-18,49,3,600,400,105.85,9,180
27675,2024-07-01,28,1,600,402,80.45,8,278
27677,2024-07-25,86,11,602,400,144.48,36,7992
27686,2024-07-19,83,7,603,402,127.68,54,821
27691,2024-07-14,7,2,604,401,71.77,28,6417
27702,2024-07-17,9,8,602,401,63.48,51,1438
27703,2024-07-25,88,13,600,403,78.01,13,336
27707,2024-07-16,97,3,602,403,187.0,33,9431
27723,2024-07-29,17,4,600,401,57.43,11,356
27738,2024-07-24,72,3,600,402,65.63,17,162
27741,2024-07-12,91,13,600,402,189.21,8,234
27748,2024-07-18,38,5,602,400,130.89,48,9116
27751,2024-07-25,50,13,604,402,173.44,36,9725
27755,2024-07-10,100,7,600,401,175.01,10,199
27765,2024-07-27,82,14,602,400,188.91,45,8523
27770,2024-07-11,86,12,604,400,147.35,54,3394
27771,2024-07-14,28,2,604,403,185.92,46,9751
27773,2024-07-29,59,15,600,402,186.24,7,292
27775,2024-07-14,63,1,600,401,148.1,16,269
27791,2024-07-08,12,4,600,403,89.43,5,219
27792,2024-07-18,6,7,600,402,153.97,17,290
27796,2024-07-22,72,7,600,403,143.85,17,185
27804,2024-07-22,70,3,602,400,161.82,26,2580
27809,2024-07-26,23,8,600,401,66.36,7,308
27821,2024-07-29,10,12,604,403,88.24,47,4150
27828,2024-07-01,48,4,603,400,170.71,16,9671
27841,2024-07-17,25,2,600,402,186.87,9,176
27842,2024-07-17,49,12,600,403,82.63,21,200
27854,2024-07-01,37,4,600,400,155.36,11,138
27859,2024-07-20,11,12,602,400,66.31,36,2567
27863,2024-07-09,20,7,600,401,64.6,18,173
27891,2024-07-15,30,7,600,401,63.54,11,325
27901,2024-07-19,10,12,602,402,170.39,53,3088
27906,2024-07-20,3,2,602,403,91.0,52,4026
27918,2024-07-03,14,7,600,401,184.31,6,300
27922,2024-07-16,39,14,600,401,96.69,17,327
27927,2024-07-28,40,10,604,402,153.41,14,6364
27930,2024-07-14,86,7,603,400,129.8,38,2437
27944,2024-08-24,41,12,604,401,61.42,28,3542
27945,2024-08-20,34,4,600,402,92.14,8,214
27946,2024-08-02,5,7,602,402,93.74,23,7848
27951,2024-08-16,72,5,602,403,164.79,30,9161
27952,2024-08-13,53,2,603,400,58.85,21,6309
27963,2024-08-02,65,14,600,400,89.34,5,347
27969,2024-08-22,89,2,602,400,113.95,35,3382
27980,2024-08-06,92,1,600,402,51.03,22,176
27983,2024-08-23,13,12,604,400,86.65,48,8576
27984,2024-08-24,19,3,600,403,57.79,8,286
27988,2024-08-13,66,10,602,401,58.73,54,6085
27992,2024-08-20,85,7,603,400,124.92,13,6489
27998,2024-08-03,53,4,600,402,147.12,12,120
27999,2024-08-06,17,8,600,401,79.91,21,140
28001,2024-08-18,93,11,600,401,110.59,9,140
28004,2024-08-24,99,14,600,400,58.71,7,201
28011,2024-08-01,91,3,600,403,182.47,12,163
28021,2024-08-12,95,1,603,402,54.92,46,4757
28029,2024-08-20,33,7,600,400,155.6,23,235
28034,2024-08-03,31,1,600,402,75.61,9,300
28041,2024-08-15,76,7,604,402,173.65,38,2670
28046,2024-08-26,62,8,603,402,150.54,54,382
28064,2024-08-04,37,2,604,401,94.18,12,4652
28079,2024-08-21,22,1,600,401,112.95,23,120
28083,2024-08-03,70,1,600,402,79.31,11,330
28084,2024-08-10,78,14,600,402,155.49,23,148
28095,2024-08-21,47,2,600,402,125.74,22,241
28100,2024-08-02,21,4,600,402,59.34,8,251
28103,2024-08-09,45,6,600,403,159.2,15,338
28106,2024-08-12,38,9,600,400,154.81,10,269
28111,2024-08-14,23,7,603,403,183.38,30,3258
28118,2024-08-11,90,12,603,403,188.62,51,2294
28129,2024-08-20,84,10,602,403,163.63,20,9611
28135,2024-08-24,14,8,600,401,121.74,12,157
28147,2024-08-09,91,10,600,400,87.11,16,314
28173,2024-08-27,6,15,604,402,68.03,52,2017
28179,2024-08-06,44,3,600,403,100.86,21,174
28185,2024-08-01,46,2,600,400,185.66,6,221
28211,2024-08-14,41,1,603,401,107.99,30,1747
28221,2024-08-02,93,7,600,402,54.52,6,335
28225,2024-08-21,36,3,602,400,182.23,27,8795
28233,2024-08-15,92,12,604,402,58.2,30,1893
28237,2024-08-05,34,9,600,400,128.91,14,296
28247,2024-08-07,89,10,603,400,73.34,23,7814
28265,2024-08-22,87,15,600,402,167.53,9,188
28266,2024-08-11,88,2,603,401,143.89,38,1012
28267,2024-08-25,37,11,600,401,60.35,9,239
28268,2024-08-28,88,7,600,402,139.46,20,186
28269,2024-08-14,77,1,600,401,83.97,10,180
28272,2024-08-18,83,12,602,403,139.97,33,450
28282,2024-08-27,81,7,604,401,108.47,21,7751
28291,2024-08-29,72,4,602,402,56.2,21,8530
28302,2024-08-20,81,1,600,400,125.6,8,126
28307,2024-08-21,64,13,600,401,134.39,9,316
28308,2024-08-13,79,7,602,402,51.37,15,568
28311,2024-08-18,8,4,604,403,188.39,41,7902
28313,2024-08-13,19,13,603,402,186.1,32,5109
28333,2024-08-24,23,3,600,400,137.09,22,248
28339,2024-08-05,25,4,600,401,112.82,13,280
28353,2024-08-28,13,13,602,402,187.47,32,8936
28363,2024-08-07,15,1,602,400,139.37,17,7592
28371,2024-08-03,22,9,602,400,169.72,24,2030
28373,2024-08-23,68,15,600,401,168.43,16,184
28383,2024-08-25,43,7,602,401,65.3,26,3352
28390,2024-08-14,30,1,602,402,53.34,45,1489
28397,2024-08-25,97,11,600,401,51.94,13,298
28430,2024-08-08,11,6,600,403,67.46,23,140
28431,2024-08-25,73,13,600,400,63.61,18,266
28435,2024-08-01,88,14,604,400,51.61,33,6385
28436,2024-08-14,93,3,600,401,72.92,8,166
28444,2024-08-14,27,11,604,402,185.81,55,1271
28445,2024-08-29,28,14,600,402,68.19,6,286
28446,2024-08-07,91,14,600,400,119.11,8,247
28456,2024-08-20,55,1,600,401,57.23,16,336
28458,2024-08-22,54,2,603,402,94.46,13,7200
28461,2024-08-29,28,5,600,402,105.48,18,121
28468,2024-08-09,46,12,600,401,153.53,19,353
28469,2024-08-25,23,6,602,401,178.11,16,7428
28471,2024-08-19,16,10,600,403,105.41,23,353
28472,2024-08-25,82,2,604,401,93.86,32,5178
28477,2024-08-16,5,5,602,402,80.23,32,7122
28489,2024-08-23,46,10,600,400,144.25,10,213
28502,2024-08-06,85,2,602,402,63.83,38,6665
28505,2024-08-08,27,8,602,403,82.54,24,238
28511,2024-08-07,4,1,600,401,124.01,12,342
28512,2024-08-19,68,4,602,403,175.89,32,5996
28522,2024-08-02,11,6,600,401,185.51,6,240
28525,2024-08-29,66,14,600,401,175.88,19,274
28527,2024-08-13,74,11,603,401,72.8,46,1816
28529,2024-08-06,14,8,603,403,78.62,30,3669
28533,2024-08-11,78,12,600,403,168.23,22,337
28548,2024-08-06,86,14,600,400,78.78,16,152
28562,2024-08-14,11,2,603,402,161.61,15,9163
28563,2024-08-11,43,11,600,403,103.65,17,191
28566,2024-08-15,23,9,603,402,62.97,33,256
28573,2024-08-14,42,2,603,400,131.7,55,3995
28586,2024-08-09,46,5,600,403,127.28,16,235
28604,2024-08-23,73,10,604,403,180.78,34,4738
28608,2024-08-14,30,12,600,403,77.59,23,187
28617,2024-08-21,52,15,600,401,121.49,22,178
28619,2024-08-09,74,2,604,403,87.63,27,1498
28623,2024-08-14,69,7,603,401,65.66,13,921
28625,2024-08-24,88,10,603,400,134.21,15,1759
28628,2024-08-04,92,7,604,402,183.54,34,7831
28649,2024-08-28,42,1,603,403,174.88,25,8864
28650,2024-08-10,38,6,604,400,55.72,36,1154
28669,2024-08-27,55,13,600,402,151.35,12,302
28670,2024-08-13,60,4,602,400,184.14,28,3934
28676,2024-08-10,43,8,600,402,145.92,13,199
28678,2024-08-08,97,14,602,403,182.92,34,4623
28684,2024-08-03,3,3,600,403,136.49,12,201
28689,2024-08-22,37,14,602,400,188.15,48,1189
28698,2024-08-24,97,7,603,401,85.8,36,7647
28708,2024-08-18,36,7,602,400,171.66,23,693
28709,2024-08-19,100,12,600,403,164.77,5,287
28716,2024-08-23,70,10,602,400,103.38,46,6665
28717,2024-08-27,49,11,600,403,69.25,22,214
28748,2024-08-05,46,10,602,403,140.27,47,6578
28751,2024-08-14,35,9,600,401,134.7,18,197
28773,2024-08-08,70,9,600,401,79.48,22,148
28777,2024-08-11,27,5,603,403,105.78,48,2969
28778,2024-08-27,77,3,602,403,105.58,12,9831
28780,2024-08-03,74,13,600,400,150.28,9,195
28782,2024-08-11,79,3,603,403,153.16,16,2225
28788,2024-08-04,11,4,600,400,132.09,15,208
28793,2024-08-01,38,13,603,400,123.64,15,1608
28812,2024-08-13,60,6,604,401,182.71,54,1991
28816,2024-08-19,18,13,600,401,161.81,23,303
28827,2024-08-13,56,3,603,401,83.49,29,5285
28833,2024-08-09,85,3,600,402,87.74,22,158
28842,2024-08-28,11,8,603,402,58.61,18,5856
28844,2024-08-03,73,15,602,402,145.13,48,9844
28849,2024-08-17,25,6,600,400,143.98,13,186
28851,2024-08-01,46,2,600,402,99.3,23,316
28863,2024-08-17,59,12,602,403,185.95,39,5867
28876,2024-08-22,64,11,602,401,96.22,40,2670
28878,2024-08-17,66,15,602,403,135.49,24,8254
28879,2024-08-16,61,13,600,401,169.84,23,348
28880,2024-08-12,24,2,600,402,56.99,15,180
28890,2024-08-25,43,11,602,400,99.19,35,8937
28894,2024-08-09,7,6,600,402,153.3,10,343
28903,2024-08-26,75,5,600,402,59.21,20,196
28915,2024-08-17,22,6,600,402,173.63,17,236
28916,2024-08-19,71,15,604,400,176.38,34,8436
